id,archive_by_user,city,created_at,desc,image_count,mileage,platform,price,title,type,year
33613,True,Mashhad,Sunday 11AM,"رنگ گلد . گرون ترین رنگ هست .
۳۲ گیگ داخلی .
دوسیم ۴جی .
با لوازم اصلی و فابریک .
تمیز و کم کار .۲ماه کارکرد.
قیمت مناسب زدم نسبت ب بقیه . تخفیف جزیی.
گوشی خیلی تمیز .
۹ ماه دیگر گارانتی دارد . گارانتی مرکزی",3,NA,mobile,1300000,s6 دوسیم گلد ۳۲,NA,NA
33627,True,Tehran,Sunday 06PM,سلام گوشی تمیز داره خاک میخوره چون ایفون خریدم احتیاجی ندارم ...جعبش ١٦ گیگ بوده ولی به خاطر اینکه ال جی فراخوان زد ٣٢ گیگ کردن رنگشم طلاعیه گرانتی هم داره,0,NA,mobile,550000,گوشی lg g3,NA,NA
33725,True,Kermanshah,Friday 05PM,گوشی سالم .خواهشن پیام بدین زنگ نزنید,1,NA,mobile,400000,فلای 4511,NA,NA
33772,True,Tehran,Wednesday 02PM,گلگسی j$NUMتمیز با کارتن و لوازم یکماه بیشتر کار نکرده باگارانتی معاوضه با آیفون 5s تمیز,1,NA,mobile,750000,گلگسی j5 2016,NA,NA
33865,True,Tehran,Monday 10AM,سامسونگ گلگسی ایس تمیز با شارژر،اندروید،تلگرام و همه چی روش نصبه،باطری عالی،،دم خونه تحویل داده میشه با ضمانت...فقط تماس,2,NA,mobile,90000,سامسونگ گلگسی ایس تمیز,NA,NA
34046,True,Mashhad,Thursday 09AM,"۳روزه کار کرده،سالمه سالمه این گوشی ۲۰۱۶ هم هست با اندروید$NUMخیلی گوشی خوبیه بدون هنگ و اینا چون بازی اسفالت ۸ ریختم روش راحت باز میکنه خودم ۳۸۰ خریدم با‌ گلس که شد ۴۰۰
دو سیم کارتم هست و‌رنگشم سفید و حافظه ۴ گیگ
هندزفریشم هنوز استفاده نشده خلاصه که نو نو فقط میخوام بفروشمش اینه که‌‌ کوچیکه فقط همین 
وگرنه خیلی خوبه و ازش راضیم و قیمتشم مقطوع چون واسه ۳روز خیلی ضرر کردم...",0,NA,mobile,350000,j 1 ace 2016,NA,NA
34080,True,Mashhad,Monday 01PM,تماس یا پیامک فقط روزهای زوج هستم,2,NA,mobile,400000,htc butterfly سری اول اصل اصل,NA,NA
34082,True,Tehran,Saturday 04AM,آیفون 5s .16 تمیز مشکی رنگ,0,NA,web,850000,آیفون 5s .16g,NA,NA
34088,True,Kermanshah,Saturday 04PM,خیلی تمیزه.تک سیم.16گیگ.بدون خطوخش.دو سه روزه کار کرده.فقط تماس بگیرید پیام جواب نمیدم,0,NA,mobile,790000,گوشی میت هفت,NA,NA
34270,False,Mashhad,Sunday 07AM,"سلام یه ساله که خریدمش 
دوربین13.کیفیت عالی.",2,NA,mobile,1600000,گوشی موبایل سامسونگ نوت 5,NA,NA
34324,False,Tabriz,Thursday 09AM,5تا کاورعروسکی با یدونه ifice,0,NA,mobile,600000,سامسونگ e7,NA,NA
34340,True,Tehran,Monday 05AM,آیفون 6s plus 128gig gray فوق العاده تمیز و نوِ نو . پک شارژر و هدفون کاملا اکبند و استفاده نشده . محافظ صفحه اورجینال شیشه ای سراسری. به اضافه کاور سورمه ای و فلش یو اس بی otg مخصوص آیفون با ظرفیت 16 گیگ. این گوشی کاملا سالم از هر لحاظ و دست مصرف کننده وسواسی و تازه اکتیو شده است. لطفا با درنظر گرفتن موارد ذکر شده و قیمت تماس بگیرید .سپاس,1,NA,mobile,2600000,آیفون 6 اس پلاس 128 gig گِرِی,NA,NA
34388,True,Isfahan,Friday 01PM,"گوشی مشکی می باشد ، دارای گارانتی اصلی تا سال 97 بدون عیب و سالم است ، قصد تعویض ندارم .
یک عدد برچسب گلس و یک عدد گارد ضد ضربه دارد .
اگر پسندیدین پیامک بدین فقط
باتشکر از دیوار",1,NA,mobile,11000000,V10,NA,NA
34394,False,Tehran,Thursday 03PM,"هوآوی Y6 درحدنو بسیار سالم تابحال تعمیر یا باز نشده به همراه یک عدد ضد ضربه اصلی 
قیمت=مقطوع 
لطفا اس ام اس ندید فقط تماس تلفنی.
با تشکر...",1,NA,web,290000,هوآوی Y6 نو نو,NA,NA
34537,False,Mashhad,Monday 05AM,گوشی بسیار تمیز در حد نو,2,NA,web,1300000,گوشی موبایل Nokia Lumia 1520,NA,NA
34546,False,Tabriz,Sunday 05AM,خیییلی تمیز در حد اکبند تعمیر ندیده رنگ مشکی حافظه 16دوربین 13.8خلاصه خیلی تمیزههمه چیم داره,0,NA,mobile,520000,گوشی موبایل پی 8لایت,NA,NA
34651,True,Shiraz,Tuesday 02PM,"بسیار تمیز در حد آک ۲۴ ساعت مهلت تست
هندسفریش ۱بار استفاده شده برای تست
گوشی دومم بوده زیاد باهاش کار نکردم 
ال ال ای آمریکا(اصل)
رنگ گری 
بک کاور و گلس روشه
معاوضه ندارم فقط فروش",4,NA,mobile,-1,آیفون فایو اس 64,NA,NA
34830,False,Mashhad,Saturday 04AM,با بیمه یک ساله,1,NA,web,-1,iPhone 6 s plus,NA,NA
35010,False,Tehran,Monday 03PM,این گوشی فقط یه ترک رو صفحه داره ولی همه چیزش سالمه سالمه مثل ساعت کار میکنه.....,3,NA,mobile,140000,گوشی موبایل htc anrooid,NA,NA
35302,True,Karaj,Monday 07AM,"صفحه لمسی 
سالم,تمیز و بدون خط و خش 
تلگرام پیام بدین 
تخفیف کوچیک پای معامله",0,NA,mobile,75000,Samsung Corbi,NA,NA
35350,False,Isfahan,Tuesday 01PM,سلام.فروش گوشی لومیا 1020 تر و تمیز بدون مشکل فقط دوربینش کمی صدا خش خش میده.فوق العاده عالی برای عکاسی.علت فروشم فقط و فقط به خاطرخرید آیفون 6.تخفیف جزئی هم داره,2,NA,web,550000,فروش لومیا 1020,NA,NA
35423,True,Karaj,Tuesday 11PM,آکبند گلد ۱۲۸ گیگ قیمت مقطوع,0,NA,mobile,6200000,۲عدد گوشی آیفون ۷ گلد,NA,NA
35467,True,Shiraz,Friday 03AM,بسیار تمیز بدون کوچکترین خط و خشی،فقط فروشی و معاوضه نمیکنم،وسایل کامل و اصلی و ٢٤ساعت تست .فقط جوابگوی تماس هستم(سفارش امریکا میباشد),3,NA,mobile,1600000,ایفون سیکس٦٤,NA,NA
35613,False,Mashhad,Sunday 06PM,گوشی اکه اکه یه هفتس خریدم با گلس و گارد ١٢٨ گیگ جت بلک,0,NA,mobile,2950000,iphone 7 jet black,NA,NA
35653,True,Karaj,Tuesday 11AM,"گوشی سالم یکی دوتا خش خیلی کوچیک داره ولی در کل تر تمیزه لوازم تکمیل تعمیر نرفته سالم سالم
تک سیم ٣جی ٣٢گیگ حافظه داخلی ٣ گیگ رم دارای قلم s.pen صفحه نمایش ۵.٧اینچ دوربین ١٣ جلو ۵ اندروید ۵ هشت هسته بسیار قدرتمند
قیمت هم مقطوع بدون ١ ریال تخفیف
معاوضه با همرده یا پایین تر خواهشا پیشنهاد های خنده دار ندید
تلگرام هم هستم 
بازدید میدون نبوت",2,NA,mobile,830000,فروش یا معاوضه سامسونگ نوت ٣,NA,NA
35654,True,Mashhad,Tuesday 01PM,گوشی سالم دو سیم مموری خور دارای دوربین بلوتوث,3,NA,mobile,110000,samsung,NA,NA
35725,True,Tehran,Friday 10AM,"آیفون ٧ پلاس  جت بلک
بدون icc 
١٢٨ گیگ
مشکی براق",2,NA,mobile,4000000,آیفون ٧ پلاس  جت بلک,NA,NA
35749,False,Shiraz,Thursday 03PM,این گوشی واقعا نو است.بدون ضربه و خش.و تازه دو و سه ماه خریدم.فورجی هم هست.و رنگ‌ گلد هست واین رنگ هم گران تر از همه رنگ های گوشی هست.یاعلی.ممنوع از دیوار,3,NA,mobile,610000,گوشی p8lite،رنگ گلد,NA,NA
35798,False,Kermanshah,Thursday 04AM,"گوشی درحداکه،بدون خطوخش ،لوازم کامل وهمگی فابریک خودش هستند
،سالم،ازهمه لحاظ هم ضمانتش میکنم. (سری اوله)،قیمت هم مقطوعه.خواهشابرای تخفیف زنگ نزنید.یاعلی",3,NA,mobile,400000,جی750سفیددرحداک,NA,NA
36094,False,Mashhad,Friday 04AM,"پارت نامبر آمریکاLLA
رنگ گلد طلایی
٦٤گیگ 
همراه با دوگارد ژله ای و چرمی
تخفیف خوب میدم واسه خریدار
ضرب خوردگی داره ولی هیچ مشکلی نداره
ios10.1.1",0,NA,web,1680000,آیفون ٦پلاس ٦٤گیگ,NA,NA
36197,True,Mashhad,Thursday 04PM,"گوشی 4g میتونید تو اینترنت مشخصات عالی شو سرچ کنید 
قیمت مغازه دار کمتر از 450نمیده سرعت عالی
دوربین فوق العاده. خوش دست .مشتری پسنده 
باگوشی مدل بالاترم معاوضه میکنم که هر چقد لازم باشه سر میدم تا 400یا 500 باگوشی پایینتر ازخودشم معاوضه نمیکنم
پاسخگویی:تماس و تلگرام",1,NA,mobile,380000,گوشی سونی T3,NA,NA
36231,False,Tehran,Sunday 05AM,"اگر به دنبال گوشی Z5 هستید اما نمی خواهید زیاد هزینه کنید و با کمترین قیمت ممکن این گوشی زیبا را در دست داشته باشید پیشنهاد می کنیم از مدلهای طرح استفاده کنید.
مدلهای طرح این گوشی ها که ساخت چین میباشد بسیار با کیفیت و قطعا از مدلهای هوآوی و شائومی و ... خیلی بهتر می باشد.
جهت خرید و هرگونه سوال به شماره$NUMتلگرام بزنید.",1,NA,web,-1,گوشی های طرح سونی,NA,NA
36358,False,Ahvaz,Tuesday 05PM,"گوشی رنگش مشکی.حافظه32گیک.عیبی و ایرادی نداره دوتا وامپر برای دورش هم دارم که به رسم یادبود میدم خدمتتون..خخخ. من چون آیفون دارم و این نسبت به آیفونم بزرگه میخوام ردش کنم.فقط به اندازیه سرسوزن چندتا رنگ پریدگی دورش هس،خییییلی کم.ولی جلووپشتش سالمه قیمتش هم خیلی مناسبه.
ممنون ازبرنامیه خوب دیوار.",3,NA,mobile,800000,گلکسی نوت$NUM(امیدیه),NA,NA
36365,False,Tehran,Wednesday 12AM,واقعا تمییز,0,NA,mobile,800000,گلکسی s5در حد نو بدون خط وخش رنگ سفید,NA,NA
36518,True,Tehran,Tuesday 12PM,این گوشی خوب هست بد فقط در پشتش جای چند تا نقطه هست.,0,NA,mobile,170000,هواوی y3سالم,NA,NA
36519,True,Karaj,Monday 05PM,"باسلام
گوشی ۵ روز استفاده شده ۷۰۰ خودم خریدم ۱۸ ماه گارانتی داره رنگ سفید اندروید 6 با گلس و وسایل کامل مشابه اکبند مغازه گوشی نونو معاوضه هم دارم فقط مصرف کننده تماس بگیره یاعلی",1,NA,mobile,560000,سامسونگ j5 5روزکارکرد,NA,NA
36595,True,Ahvaz,Thursday 01PM,"با سلام 

✔همین اول بگم فقط تماس جواب میدم به هیچ وجه اس ام اس نفرستید خواهشا✔
کاملا سالم بدون یه تعمیر جزیی از نزدیک ببینین متوجه میشین 
فقط باطری و شارژر دارند 
گوشی و باطری و شارژر ایراد داشتن تعویض میکنم 
هرکدومش ١۰۰تای این گوشی یه بار مصرفای تو بازار می ارزه 
گوشیا  ساخت چند سال پیش و شرطی هستن
قیمت مقطوع 
پس فقط تماس بگیری در خدمتم 

یا حق",1,NA,mobile,35000,٨ عدد گوشی نوکیا و سامسونگ شرطی,NA,NA
36998,False,Tehran,Monday 06AM,بسیار بسیار تمیز. کلا ۲ ماه دستم بوده بدون هیچ مشکلی و هیچ خطو خشی.هنذفری اصلا استفاده نشده. همه ی وسایل جانبی موجود . فاکتور خرید هم موجود هستش.کیفیت عکسایی که گذاشتم پایینه.,2,NA,mobile,1500000,گوشی Iphone SE ۱۶G,NA,NA
37065,True,Tehran,Saturday 03PM,"آیفون ۷
جت بلک(jet black )
پلمب. انلاک فکتوری. AE
فقط تماس بگیرید 
نقد...تعویض نداریم",2,NA,mobile,4220000,آیفون ۷ جت بلک(مشکی براق) ۲۵۶گیگابایت,NA,NA
37168,False,Tehran,Wednesday 01PM,"سونی، مادر برد سوخته،
کل قطعات کاملا سالم
قیمت توافقی
لطفا  به خط ذکر شده فقط پیام بدید یا به تلگرام$NUMپیام بدید",3,NA,mobile,-1,sony j,NA,NA
37219,False,Qom,Saturday 08PM,"گوشی موبایل HTC one m8 کاملا سالم و تمیز در حد آک با سیم کارت رایگان
گوشی برتر سال 2014
کسب امتیاز عالی 4.4 از 5 در سایت دیجی کالا
فروش به شرط صحت و سالم و تمیز بودن
طراحی بسیار زیبا با بدنه تمام فلزی
کیفیت عالی بلندگو،صفحه نمایش،دوربین سلفی و...
حافظه 16gb قابل ارتقا تا 32gb
ایده ال برای گرفتن عکس سلفی و بازی های گوناگون
پشتیبانی از تمام شبکه های ارتباطی اینترنت و نرم افزارهای اطلاع رسانی تلگرام و وایبر و ...
اقلام همراه گوشی :جعبه گوشی همراه با هولوگرام، دفترچه‌ راهنما ، کابل USB ، شارژر ، هندزفری",4,NA,web,750000,گوشی موبایل HTC one m8 سالم وتمیز درحدآک,NA,NA
37232,False,Tehran,Thursday 05PM,"گوشی واقعا سالم
تعمیر نشده و باز نشده 
یکی دو تا ضربه خیلی کوچیک داره ، جعبه و لوازم کامل و در حد نو 
(فروخته شده است)",5,NA,mobile,1380000,گوشی موبایل آیفون ٦ ، ١٦ گیگ,NA,NA
37282,True,Kermanshah,Tuesday 05AM,"هردو سالم تضمینی
تمام وسایل تکمیل
هم فروش هم تعویض برای تنوع
سونی زد و نوکیا 215
سفید فورجی حافظه 16،رام2
دوربین 13
اندروید5
بقیش تو نت هس
تماس پاسخگو نیستم
پیام و تلگرام درخدمتم",0,NA,mobile,-1,سونی زد و نوکیا 215,NA,NA
37340,True,Karaj,Saturday 10AM,سالم با جعبه لوازم کامل تعویض ندارم,3,NA,mobile,450000,سامسونگs4سفید,NA,NA
37373,True,Tehran,Wednesday 04AM,"سلام 
گوشی سامسونگ A5  قفل اثر انگشت
در حد صفر دوماه خریداری شده استفاده نشد زیاد 
لوازم کامل دارای گارانتی 
سه عدد قاب هم داره اونم تقدیم میکنم",2,NA,mobile,1100000,سامسونگ A5,NA,NA
